Precipitation_mm,Min_Temp_C,Max_Temp_C
0.0,13.0,29.4
0.0,11.4,30.2
0.01,11.8,30.0
0.0,13.5,31.0
0.01,13.0,26.1
13.3,11.6,28.2
0.3,11.2,29.0
7.3,10.0,28.5
0.0,12.0,31.0
0.01,14.5,22.8
6.7,13.2,26.3
0.01,9.8,29.5
0.0,12.5,31.0
0.0,13.0,32.4
0.0,13.4,31.6
0.0,14.0,32.0
0.0,14.0,31.5
0.0,14.7,30.0
6.4,12.5,28.2
0.2,13.8,28.8
12.2,15.0,21.2
0.4,13.6,28.7
0.01,15.8,26.0
1.1,15.4,24.5
0.5,15.8,25.6
0.7,16.5,26.0
0.01,14.5,28.5
0.01,14.3,28.2
1.2,15.0,26.4
0.01,13.8,25.5
12.8,15.8,22.4
7.0,14.8,22.4
0.2,13.5,28.3
0.0,14.3,30.1
0.0,14.2,32.0
0.0,16.6,28.7
0.01,19.0,29.3
0.01,18.5,23.7
6.6,17.8,23.1
5.5,16.8,31.5
0.0,19.2,32.1
0.01,19.3,32.5
0.0,19.5,32.7
0.3,18.6,29.5
7.3,18.3,22.6
30.2,18.8,22.8
7.5,17.5,19.8
35.8,17.3,28.5
0.3,17.0,29.2
17.4,19.0,29.5
0.0,19.2,29.4
0.01,17.0,30.6
0.0,17.0,31.5
0.0,19.5,29.4
0.0,19.0,31.6
0.1,18.3,31.0
0.1,20.5,32.5
0.0,20.0,31.7
0.01,20.6,30.3
12.2,19.5,29.3
30.2,19.2,28.3
54.0,18.5,25.8
8.4,19.5,24.8
17.9,20.4,27.5
7.4,20.0,25.2
12.4,20.0,25.7
6.4,20.0,27.2
0.01,20.0,28.4
0.2,20.0,28.4
2.5,20.2,25.7
0.4,19.0,30.0
0.0,20.0,31.5
0.01,21.2,29.5
8.6,20.2,29.0
1.2,20.2,27.4
16.8,20.0,24.2
21.5,20.4,29.0
2.3,20.6,28.2
3.6,20.4,29.0
0.5,22.0,28.0
54.6,19.3,24.4
40.2,19.4,23.4
66.0,19.8,27.5
2.8,20.5,29.0
0.01,21.4,30.5
28.0,21.0,28.4
0.01,20.4,29.8
16.5,21.2,25.7
34.4,20.6,28.8
1.6,20.7,29.2
91.4,20.4,26.6
1.3,20.5,28.2
16.0,20.5,29.9
57.3,20.6,29.2
9.5,20.0,27.7
2.2,20.6,25.0
0.7,20.0,28.3
11.2,20.6,29.0
0.9,21.2,28.5
13.7,20.6,29.0
7.8,20.6,27.2
10.0,20.8,29.6
0.01,21.5,31.0
42.8,20.1,31.5
10.8,22.0,31.2
26.3,20.4,25.0
6.2,20.6,28.1
17.0,19.8,29.5
19.3,19.8,29.6
9.9,21.2,28.8
9.1,21.1,30.2
0.0,20.6,30.0
1.5,21.0,29.9
6.0,20.8,29.7
2.3,21.0,25.8
2.8,19.3,29.5
0.0,20.8,31.4
18.0,21.0,29.0
2.6,21.0,29.3
29.4,20.3,29.2
0.4,19.8,29.6
0.01,20.5,29.5
0.7,21.6,30.1
13.8,20.4,29.4
0.01,21.0,28.9
10.2,20.5,27.3
0.01,21.0,29.2
10.5,21.2,29.4
13.3,21.1,28.2
18.2,20.0,29.0
0.01,20.5,28.2
0.1,20.6,29.3
3.0,20.4,26.8
20.8,21.2,24.5
3.1,20.6,27.2
7.0,20.5,27.5
0.01,21.4,26.5
41.5,19.3,23.8
13.2,19.8,26.7
20.6,19.0,21.3
10.7,19.0,28.0
22.5,19.6,29.5
10.0,19.9,30.3
3.9,19.6,29.0
0.4,20.6,27.2
5.2,19.2,29.8
11.8,20.5,30.5
121.5,18.8,29.5
12.0,20.0,29.8
3.2,19.6,29.7
32.6,19.5,25.5
0.4,19.0,29.6
0.01,19.0,30.6
0.01,20.2,31.8
4.5,19.0,30.7
9.2,19.5,28.2
2.5,20.0,24.4
0.7,19.2,27.0
2.5,19.0,23.8
2.2,17.7,29.7
0.0,19.5,31.0
0.01,20.3,29.3
26.0,19.0,29.4
19.5,19.0,25.2
2.2,18.5,29.1
0.0,18.6,30.5
0.0,19.3,29.6
0.0,18.8,29.5
21.0,18.5,30.0
7.0,18.0,26.6
10.0,17.8,28.0
0.1,19.6,28.8
0.01,19.0,28.7
0.01,19.0,27.8
4.0,18.5,29.0
0.0,18.8,28.8
40.6,18.7,28.0
0.0,19.3,28.4
0.0,18.5,28.4
0.0,17.7,29.5
0.0,18.3,29.3
0.0,18.5,29.5
0.0,17.5,30.7
0.0,18.5,31.3
0.0,17.5,31.5
0.0,16.7,31.6
0.0,16.5,31.8
0.0,17.4,31.6
8.5,18.0,27.5
3.9,18.8,25.0
3.6,18.7,21.8
6.6,18.0,25.9
0.01,16.5,28.5
0.0,15.0,25.0
0.0,17.6,27.5
0.0,16.4,26.6
0.0,13.5,26.4
0.0,14.4,25.5
0.0,13.0,25.1
0.0,12.5,25.5
0.0,12.1,25.0
0.0,10.6,24.7
0.0,11.1,23.9
0.0,13.5,24.8
0.0,11.6,23.5
0.0,11.4,24.2
0.0,10.2,23.9
0.0,9.5,22.9
0.0,9.0,23.3
0.0,10.0,23.8
0.0,9.2,24.0
0.0,9.0,24.0
0.0,9.0,24.0
0.0,8.5,24.2
0.0,8.5,23.0
0.0,8.0,22.0
0.0,8.0,22.2
0.0,8.8,22.2
0.0,9.2,21.8
0.0,7.4,22.0
0.0,9.0,22.5
0.01,11.1,19.5
0.0,7.8,22.8
0.01,8.8,24.8
0.0,11.3,23.8
0.0,8.0,21.6
0.0,10.2,21.4
0.0,8.2,20.0
0.0,8.8,19.6
0.01,7.6,20.8
0.0,7.1,21.4
0.0,6.6,21.5
0.0,6.3,21.0
0.0,6.3,22.4
0.0,8.0,21.1
0.01,10.8,20.7
2.0,10.5,20.7
0.0,10.4,23.1
0.0,9.2,22.0
0.0,8.5,22.7
0.0,6.3,22.0
0.0,6.2,21.0
0.0,6.5,20.6
0.0,5.4,19.8
0.0,5.0,19.3
0.0,4.3,19.8
0.0,4.2,20.0
0.0,4.3,17.5
0.0,3.0,18.2
0.0,3.4,19.0
0.0,2.6,18.1
0.0,3.0,17.4
0.0,3.2,17.4
0.0,3.0,17.7
0.0,2.6,17.7
0.0,3.0,17.8
0.0,3.4,18.0
0.0,4.4,17.4
0.0,4.1,16.5
0.0,5.4,17.0
0.0,3.6,15.2
10.7,7.7,8.1
35.0,6.0,13.5
0.0,4.5,14.8
0.0,3.8,16.7
0.0,4.1,17.5
0.0,4.4,18.5
0.0,4.5,18.0
0.0,5.8,18.0
0.0,7.6,17.8
0.0,9.5,17.5
0.0,7.6,18.2
0.01,8.0,19.0
0.0,8.6,21.2
0.01,6.8,18.7
0.0,7.0,17.5
3.0,5.3,16.5
0.0,4.6,16.0
0.0,5.7,17.5
0.0,4.4,18.2
0.0,5.2,17.6
0.0,4.6,19.0
0.0,5.2,18.4
0.01,7.6,13.4
0.9,7.4,16.1
1.1,4.0,13.5
0.1,5.2,13.2
0.0,6.0,15.5
0.0,4.5,16.5
0.0,5.6,13.9
0.01,4.2,14.0
0.0,4.0,15.5
0.0,2.8,16.2
0.0,3.3,15.7
0.0,3.8,17.3
0.0,4.4,16.7
0.0,3.2,15.0
0.0,4.0,16.5
22.4,5.5,9.3
28.0,4.8,13.0
0.0,3.6,16.2
0.0,5.0,16.9
0.0,7.3,17.0
0.0,5.2,18.2
0.01,6.2,19.0
0.0,4.9,18.0
0.0,4.4,19.7
0.0,6.5,18.0
0.0,5.3,19.3
0.0,7.0,19.5
0.0,6.4,19.8
0.0,5.6,20.6
0.0,5.5,20.2
0.0,7.5,20.7
0.0,5.5,19.4
1.8,4.0,17.4
0.0,5.2,18.7
0.01,6.3,20.5
0.0,7.0,23.2
0.0,8.8,20.5
0.01,6.3,21.5
0.0,7.5,22.5
0.0,6.8,22.8
0.0,7.5,23.8
0.0,8.5,24.0
0.0,7.8,24.9
0.0,9.5,25.2
0.0,7.8,25.0
0.0,9.0,26.5
0.0,10.5,28.2
0.0,10.5,29.4
0.0,10.5,29.0
0.0,11.2,27.5
0.0,11.6,27.3
0.0,10.8,28.3
0.0,11.8,29.4
0.0,12.5,30.3
0.0,13.4,31.2
0.0,13.6,29.5
4.6,14.3,28.8
0.0,14.4,31.3
0.0,15.3,31.5
0.0,14.4,30.7
0.0,14.6,29.3
0.0,14.8,30.5
0.0,15.5,29.8
0.0,14.0,29.2
0.2,12.2,28.5
0.0,13.3,30.0
0.0,12.5,29.0
0.0,15.5,28.2
0.01,16.5,26.4
0.01,17.2,25.8
0.01,17.5,27.2
0.0,16.6,26.6
0.0,17.5,28.8
0.01,18.3,30.2
0.01,17.2,30.0
0.0,16.0,31.5
0.0,16.5,30.4
0.0,16.4,30.4
0.0,15.6,29.6
0.9,16.8,28.5
1.2,16.4,27.5
0.8,15.6,29.7
0.0,18.4,28.8
0.0,17.8,31.4
3.0,16.6,31.5
0.0,14.5,32.0
0.0,14.5,32.0
0.0,13.8,31.5
0.0,14.0,32.5
0.0,17.0,30.0
1.0,15.0,27.1
1.6,17.4,30.6
0.0,17.5,30.0
1.1,14.0,31.0
0.0,15.2,32.6
0.0,14.8,32.5
0.0,15.9,32.3
0.0,16.0,31.6
0.0,17.4,31.4
0.0,17.5,28.5
2.0,16.0,23.0
3.0,15.5,30.0
0.9,16.2,28.6
24.8,16.1,28.0
0.01,18.0,28.0
25.9,16.0,28.0
0.7,17.4,25.2
0.0,16.8,29.0
10.6,17.0,28.5
30.7,16.5,28.0
0.0,18.0,28.5
26.9,17.4,28.4
5.7,16.6,28.9
0.0,18.8,28.5
8.5,18.0,29.6
0.0,20.0,25.5
8.4,18.5,30.4
10.1,16.5,30.8
0.0,18.0,30.8
0.01,16.7,30.2
6.6,16.6,29.0
8.5,15.6,29.8
4.7,15.5,26.2
15.4,15.5,27.0
4.0,16.5,26.2
0.01,15.6,27.0
52.3,15.0,27.4
41.0,14.0,28.4
0.0,18.5,25.2
5.4,18.0,26.6
0.0,19.2,28.0
3.4,19.6,26.6
4.9,18.6,28.8
0.0,18.5,31.2
0.01,20.4,29.5
8.8,19.8,28.2
2.1,20.2,28.3
15.8,20.0,28.5
0.6,20.5,28.2
5.4,20.0,28.4
32.1,19.5,26.5
4.6,20.4,29.2
0.0,20.5,29.5
0.01,20.6,28.3
2.0,19.0,29.7
54.0,19.5,29.5
55.0,19.8,27.6
1.0,20.6,29.5
6.3,19.0,30.1
14.6,19.0,29.5
26.2,18.8,29.8
0.0,20.4,28.5
0.01,18.6,28.0
26.5,19.5,30.0
6.3,19.8,29.7
60.5,20.5,28.8
3.8,20.2,29.3
23.8,20.4,28.8
14.5,20.0,28.4
4.0,21.0,26.0
25.4,20.3,23.7
5.2,19.4,28.8
0.0,20.6,30.2
5.1,20.6,28.8
0.01,21.0,28.2
13.5,21.0,28.2
0.2,21.8,30.8
0.5,22.1,30.2
19.6,21.2,31.2
5.0,22.3,29.5
56.2,20.2,28.5
13.7,20.4,29.7
0.2,20.5,31.0
3.6,20.7,30.8
2.6,20.8,30.8
2.0,21.0,30.5
1.2,20.0,31.2
0.0,21.4,31.5
0.0,21.0,32.3
2.0,22.5,29.4
2.0,20.5,30.1
3.0,21.2,27.2
42.7,20.5,28.2
12.4,20.6,27.2
30.5,19.8,30.8
25.3,20.0,29.5
4.9,20.0,29.5
7.6,20.1,27.5
55.0,19.5,29.0
14.9,18.5,28.3
0.1,21.0,28.7
9.5,20.6,28.5
5.2,21.0,25.5
49.8,20.0,26.5
15.0,20.8,26.0
1.6,20.6,27.6
5.2,21.0,26.6
2.5,20.5,30.2
13.5,20.3,30.5
25.8,21.2,31.2
0.1,20.3,31.5
7.9,20.5,31.5
75.1,20.6,30.3
1.5,20.5,30.5
0.0,20.0,31.4
0.01,22.3,31.4
36.0,20.1,29.0
1.0,19.5,29.5
0.0,19.6,30.5
0.0,21.6,30.2
0.0,21.0,32.6
23.8,19.6,31.0
39.8,19.6,30.3
0.1,21.3,30.7
0.0,19.8,30.8
0.0,20.4,31.5
35.7,20.5,31.0
0.01,20.9,31.2
0.2,21.0,27.6
0.0,21.5,29.5
5.9,20.3,25.4
4.6,18.8,30.5
0.0,20.8,30.7
1.7,20.5,27.6
0.1,20.8,27.8
0.01,21.0,27.6
0.6,20.4,29.0
5.0,20.0,30.0
11.9,20.2,30.2
0.01,20.5,30.0
22.8,20.0,27.4
21.4,20.2,25.2
0.8,19.5,28.0
18.5,19.0,28.8
6.0,19.6,30.0
5.3,19.2,29.6
0.3,19.8,27.3
9.4,18.5,27.9
25.2,19.4,26.5
1.8,19.5,27.0
4.5,19.4,25.4
4.8,20.0,29.0
0.01,19.5,30.4
0.5,19.3,30.0
0.3,20.4,30.5
0.01,19.4,30.3
26.7,19.8,29.6
13.0,18.7,28.6
3.0,19.6,30.2
18.2,19.6,26.7
5.8,18.5,29.5
0.0,17.6,29.6
0.0,18.2,30.2
22.5,18.7,29.5
0.01,19.0,29.0
0.01,19.0,31.2
0.0,17.6,31.3
36.2,19.3,24.0
38.5,18.3,22.5
22.4,17.5,19.5
30.6,17.3,28.0
6.2,17.6,28.5
0.0,16.5,28.7
0.01,18.4,26.6
0.01,16.2,25.3
2.0,17.0,27.5
0.0,17.4,28.0
1.1,15.5,27.5
0.0,16.2,27.8
0.0,15.8,27.6
0.0,12.2,26.5
0.0,12.0,25.5
0.0,12.0,24.5
0.0,12.5,25.0
0.0,12.3,25.8
0.0,12.5,25.7
0.0,11.2,27.0
0.0,11.8,27.2
0.0,12.4,25.4
0.0,11.5,25.0
0.0,13.0,24.7
0.0,12.5,24.5
0.0,13.0,25.0
0.0,11.4,26.0
0.0,11.5,25.5
0.0,12.0,24.6
0.0,11.5,24.5
0.0,10.0,24.8
0.0,10.8,24.6
0.0,11.0,24.5
0.0,11.0,24.6
0.0,11.6,24.0
0.0,12.5,22.0
0.0,11.8,23.8
0.0,11.4,23.8
0.0,10.6,23.3
0.0,9.5,23.4
0.0,8.3,22.0
0.0,9.0,21.8
0.0,9.0,22.0
0.0,9.8,21.5
0.0,9.5,20.6
0.0,9.8,21.6
0.0,8.9,22.4
0.0,8.8,22.7
0.0,8.0,22.7
0.0,7.5,21.7
0.0,7.3,21.3
0.0,9.4,20.5
0.0,8.3,23.2
0.0,8.3,23.4
0.0,8.4,22.0
0.0,9.0,21.5
0.0,8.5,21.2
0.0,8.2,21.5
0.0,7.3,21.0
0.0,7.2,21.0
0.0,7.0,20.4
0.0,7.0,20.6
0.0,6.8,19.9
0.0,6.8,20.0
0.0,6.6,19.7
0.0,6.8,20.0
0.0,6.6,20.0
0.0,6.5,20.0
0.0,6.0,20.8
0.0,5.4,21.2
0.0,5.6,21.0
0.0,5.7,19.0
0.0,7.6,18.7
0.0,7.6,18.5
0.0,7.7,19.2
0.0,7.4,20.0
0.0,7.0,19.9
0.0,6.5,19.5
0.0,7.0,19.5
0.0,6.5,18.2
0.0,4.8,18.6
0.0,5.3,18.3
0.0,4.3,18.5
0.0,5.4,19.4
0.0,3.8,18.4
0.0,3.1,17.4
0.0,4.0,16.2
0.0,4.0,16.5
0.0,3.8,15.5
0.0,4.3,16.3
0.0,5.5,17.5
0.0,4.2,17.0
0.0,4.6,17.5
0.0,3.0,16.8
0.0,3.4,18.8
0.0,2.5,20.2
0.0,3.5,19.7
0.0,3.5,20.2
0.0,4.0,19.4
0.0,4.0,18.5
0.0,3.8,19.5
0.0,4.3,18.5
0.0,3.8,19.2
0.0,3.0,18.5
0.0,4.0,16.2
0.0,4.5,16.0
0.0,4.2,15.7
0.0,3.3,15.2
0.0,3.0,18.3
0.0,3.6,20.2
0.0,3.0,19.5
0.0,4.3,22.0
0.0,4.2,21.5
0.0,6.0,22.2
0.0,8.2,21.5
0.0,5.5,22.8
0.0,4.5,21.6
0.0,5.3,20.8
0.0,8.3,20.0
0.0,8.0,24.0
0.0,6.3,22.5
0.0,6.5,22.2
0.0,5.8,21.5
0.0,6.5,20.9
0.0,7.0,20.5
0.0,7.0,21.3
0.0,6.9,20.6
0.0,6.0,20.8
0.0,7.3,20.2
0.0,7.0,21.4
0.0,6.8,22.5
0.0,6.7,21.4
0.0,5.5,20.5
0.0,6.0,20.8
0.0,9.5,22.5
0.0,11.8,24.1
0.0,8.6,23.5
0.0,8.7,23.6
0.0,10.7,24.2
0.0,9.3,24.2
0.0,10.2,24.4
0.0,9.4,25.1
0.0,9.5,25.5
0.0,9.0,25.0
0.0,10.0,23.0
0.0,10.0,23.3
3.5,7.2,21.6
0.01,8.9,23.5
0.0,9.9,24.8
0.0,10.6,24.8
0.0,10.5,25.2
0.0,12.7,25.9
0.0,11.6,26.8
0.0,11.3,26.2
0.0,10.4,26.6
0.2,11.2,19.7
0.5,8.0,25.8
0.0,8.8,26.3
0.0,10.3,25.5
0.01,8.5,26.3
0.0,11.5,27.0
0.7,10.8,26.2
0.01,10.0,25.6
0.0,10.5,24.2
0.01,12.4,23.3
10.8,10.5,24.0
1.2,10.6,21.8
16.5,11.2,19.9
9.6,10.8,21.0
0.6,11.4,24.3
0.0,9.5,25.2
0.0,11.2,25.5
0.0,11.2,25.8
0.0,10.0,27.6
0.0,10.8,27.1
0.0,10.0,26.9
0.0,10.6,27.0
0.0,11.2,26.8
0.0,11.6,24.4
8.4,9.8,22.3
3.5,8.0,24.0
10.0,9.5,25.5
0.0,10.8,27.0
1.4,10.0,27.5
0.0,11.2,29.0
0.0,11.3,29.0
0.0,12.0,29.0
0.0,12.4,29.8
0.0,12.3,29.5
0.0,12.5,29.5
0.0,12.5,31.0
0.0,13.3,29.8
0.0,13.2,31.5
0.0,15.8,30.3
0.0,15.7,31.5
0.0,14.2,32.3
0.0,14.8,32.7
0.0,15.4,32.8
0.0,15.8,33.0
0.0,16.3,28.9
0.2,12.0,30.0
0.0,13.5,28.5
8.1,12.8,18.5
3.5,11.0,27.0
0.5,11.5,28.2
0.0,13.0,27.3
0.0,13.6,29.2
0.0,15.8,27.4
43.0,13.3,21.3
5.7,14.2,18.2
2.8,12.8,19.4
3.7,12.2,25.8
6.6,14.5,18.5
8.4,12.3,27.5
0.0,14.0,30.0
0.0,15.2,30.2
0.0,14.5,30.5
0.0,14.0,30.4
0.0,14.9,30.0
0.0,13.4,29.7
0.0,14.4,30.1
0.0,16.2,30.4
0.0,18.5,30.9
19.9,14.2,29.0
0.5,14.5,28.8
2.0,15.7,29.6
40.5,14.0,27.0
8.7,17.0,29.0
2.0,13.6,29.0
3.0,14.9,28.9
0.0,17.4,29.3
0.0,18.8,27.5
0.0,18.0,29.5
0.01,16.6,27.5
6.7,13.7,27.5
17.7,16.5,27.7
10.0,15.6,26.3
0.0,16.3,29.8
0.0,17.8,31.6
0.0,18.4,32.2
0.0,18.3,32.3
0.0,18.0,32.0
0.0,17.2,32.0
0.0,17.6,32.0
0.0,18.4,31.5
0.01,18.8,32.0
0.01,17.5,32.1
0.0,18.8,32.8
0.0,20.0,32.3
0.0,20.0,33.3
0.0,21.5,32.2
29.2,18.8,29.7
15.3,19.6,30.8
49.2,18.8,29.7
39.5,18.8,30.8
0.0,20.0,31.5
0.0,19.8,32.3
9.5,20.8,31.8
18.0,20.2,31.4
8.8,19.5,30.5
0.01,20.0,31.9
1.7,21.2,30.2
11.0,21.6,31.5
16.5,20.5,29.8
3.0,22.6,30.3
0.2,21.6,31.0
9.0,21.5,28.0
6.8,21.0,30.2
3.4,21.2,28.9
4.7,19.9,26.6
6.0,20.8,26.6
4.1,21.2,29.5
10.2,21.3,29.8
33.5,20.4,27.7
30.7,20.8,27.0
1.5,20.8,30.5
3.2,21.7,30.3
0.0,20.0,30.8
0.7,20.2,31.8
0.01,22.0,31.0
2.2,21.4,30.5
35.5,20.2,30.4
11.4,21.2,28.2
28.0,20.8,26.8
50.5,20.6,29.3
1.4,21.4,29.8
6.2,20.5,29.4
75.2,19.6,28.7
2.8,21.0,31.1
1.0,21.3,32.3
10.6,21.4,31.0
4.0,21.0,31.6
5.0,21.0,30.5
2.7,20.4,30.3
16.0,20.1,26.7
5.4,21.2,29.5
8.9,20.3,29.2
14.2,20.4,29.0
4.6,20.8,26.2
21.5,20.0,28.0
2.1,20.4,30.5
26.5,21.0,31.7
17.7,20.9,30.5
0.0,21.8,29.8
2.0,20.8,29.7
0.01,20.3,29.8
19.5,20.3,25.4
14.0,20.2,27.5
64.3,20.0,26.3
1.2,21.0,29.0
6.4,20.5,30.0
0.2,21.2,30.6
44.2,21.2,27.0
20.3,20.8,22.8
27.0,19.0,24.5
0.01,19.3,30.5
0.0,20.3,28.5
0.0,21.0,31.6
0.01,20.6,31.5
7.4,21.3,31.8
0.2,20.7,31.5
31.8,20.8,24.0
18.6,19.0,28.5
13.5,19.8,23.6
37.4,20.0,28.5
16.1,20.0,26.6
17.0,19.5,28.0
0.8,19.7,30.0
0.0,18.8,30.1
0.01,20.4,30.0
1.5,20.0,30.6
1.0,21.0,29.7
0.0,20.0,30.9
0.0,20.4,31.8
3.5,20.2,31.3
0.1,18.9,31.0
0.0,20.5,29.5
0.0,19.0,32.0
7.0,17.7,31.5
63.0,19.5,28.3
0.7,20.2,28.0
2.5,19.5,31.0
41.5,19.5,30.8
22.5,19.8,28.8
46.5,19.0,31.4
39.9,19.2,31.2
0.0,20.7,32.0
0.01,19.4,32.0
0.01,20.1,30.8
9.2,18.8,30.5
0.01,18.7,31.3
7.3,18.8,29.6
0.0,19.5,29.5
0.01,19.0,29.5
2.1,19.3,27.5
18.5,18.8,28.0
0.1,18.5,28.2
0.01,18.3,30.3
0.1,19.1,30.6
0.0,18.5,30.7
5.0,19.3,30.8
0.2,18.0,28.5
0.3,19.6,29.5
15.5,18.4,24.6
20.5,18.5,27.5
24.3,18.6,22.5
11.0,17.2,28.6
0.0,18.3,27.1
0.01,18.3,28.0
0.0,16.9,28.5
0.0,15.4,29.0
0.0,16.6,29.0
0.0,15.4,28.5
0.0,16.0,27.2
0.01,15.7,27.5
0.0,16.0,27.8
0.0,13.5,26.4
0.0,14.3,26.8
8.2,13.2,25.2
0.0,12.4,26.5
0.0,11.5,25.4
0.0,11.5,25.8
0.0,11.6,26.8
0.0,10.0,26.1
0.0,10.0,26.5
0.0,10.0,26.5
0.0,11.2,26.5
0.0,11.0,26.3
0.0,11.2,26.2
0.0,11.0,25.5
0.0,11.2,24.4
0.0,10.9,26.5
0.0,11.5,26.6
0.0,12.0,23.5
0.0,10.1,25.2
0.0,11.0,25.0
0.0,11.5,24.5
0.0,10.5,24.0
0.0,10.5,24.0
0.0,10.2,24.0
0.0,9.5,24.2
0.0,8.4,23.5
0.0,9.0,23.4
0.0,9.9,23.0
0.01,8.9,23.0
0.0,9.5,24.3
0.0,9.2,23.6
0.0,9.5,23.6
0.0,10.2,23.4
0.0,9.5,23.6
0.0,10.0,23.7
0.0,9.8,22.8
0.0,9.5,23.5
0.0,10.3,23.2
0.0,10.3,22.0
0.0,9.5,22.8
0.0,9.7,23.4
0.0,11.8,22.3
0.0,10.0,22.6
0.0,9.5,23.5
0.0,12.0,22.0
0.0,10.1,22.7
0.0,9.2,19.0
0.0,9.5,21.7
0.0,8.5,21.1
0.0,7.4,21.2
0.0,7.7,17.6
0.0,8.4,21.3
0.0,8.0,19.6
0.0,9.7,15.5
0.0,7.5,19.6
0.0,7.5,18.5
0.0,6.0,19.2
0.0,6.1,19.0
0.0,6.3,18.8
0.0,5.7,18.0
0.0,5.7,18.6
0.0,5.8,17.8
0.0,6.5,18.6
0.0,7.8,18.7
0.0,7.2,18.0
0.0,5.5,16.5
0.0,5.0,17.9
0.0,4.5,19.3
0.0,5.5,18.6
0.0,6.5,18.3
0.0,4.9,18.4
0.0,5.4,18.7
0.0,6.0,19.2
0.0,7.8,19.4
0.0,7.8,18.9
0.0,7.5,19.2
0.0,6.7,19.4
0.0,6.5,19.2
0.0,6.0,18.5
0.0,5.2,17.7
0.0,5.4,17.7
0.0,4.5,17.2
0.0,3.5,17.5
0.0,4.5,17.5
0.0,4.2,17.8
0.0,4.5,17.6
0.0,4.5,17.7
0.0,4.5,18.8
0.0,5.6,17.3
0.0,5.0,18.0
0.0,4.6,19.8
0.0,5.2,19.5
0.0,5.0,18.6
0.0,5.0,18.1
0.0,4.5,18.5
0.0,4.8,17.7
0.0,5.0,17.4
0.0,4.0,17.6
0.0,4.1,17.0
0.0,3.2,17.5
0.0,3.4,17.8
0.0,3.5,17.2
0.01,3.0,16.6
0.0,3.0,17.5
0.0,2.5,16.5
0.0,2.1,16.9
0.0,3.0,18.5
0.0,3.8,17.5
0.0,4.4,18.5
0.0,5.3,17.8
0.5,4.8,18.5
0.0,3.3,18.0
0.0,4.6,16.0
0.01,6.7,19.8
0.0,3.5,19.0
0.0,3.0,19.5
0.0,3.0,19.7
0.0,3.4,18.2
0.0,4.5,21.3
0.0,4.7,22.6
0.0,5.2,22.4
0.0,6.8,22.7
0.0,7.2,16.8
0.01,5.2,22.2
0.0,5.6,22.7
0.0,7.0,22.5
0.0,6.3,22.1
0.0,7.8,21.8
0.0,7.7,23.2
0.0,9.3,21.5
0.01,8.5,21.8
7.8,3.5,19.4
0.0,4.4,19.1
0.0,4.5,21.4
0.0,5.4,21.9
0.0,6.1,23.2
0.0,5.6,23.0
0.0,6.9,23.8
0.0,7.5,24.0
0.0,12.0,23.3
0.1,12.7,19.2
9.4,8.5,23.3
0.0,7.6,25.1
0.0,6.8,26.3
0.0,7.8,26.2
0.0,7.9,24.9
0.0,8.5,25.5
0.0,8.7,26.5
0.0,10.5,26.5
0.0,10.2,27.5
0.0,9.9,27.2
0.0,9.2,26.7
0.0,9.5,27.6
0.0,9.9,27.7
0.0,9.0,27.2
0.0,9.8,28.2
0.0,9.5,27.9
0.01,13.3,15.4
14.6,10.9,23.3
0.8,11.7,23.2
10.0,12.3,21.1
0.5,13.6,26.0
1.5,12.0,27.0
0.8,13.0,26.4
1.8,14.5,24.1
2.0,14.4,20.5
0.2,15.2,27.8
0.0,15.0,29.5
7.0,12.2,29.5
0.3,11.5,29.4
0.0,13.1,31.1
0.0,12.7,30.8
0.0,13.4,31.0
0.0,15.0,31.5
0.0,13.6,31.2
0.0,12.6,31.2
0.0,12.0,30.2
0.0,11.2,29.5
0.0,11.6,29.2
0.0,12.0,29.4
2.5,10.5,28.2
0.0,13.5,29.5
0.0,15.0,30.7
0.0,15.3,31.0
0.0,16.5,31.7
0.0,14.7,31.8
0.0,15.8,30.7
0.0,16.0,31.0
0.0,16.9,32.1
0.0,14.7,33.5
0.0,15.2,33.1
0.0,15.2,32.3
0.0,14.2,32.0
0.0,14.0,33.5
0.0,14.5,32.7
0.0,15.4,32.7
0.0,16.0,33.3
0.0,15.3,33.2
0.0,15.0,33.5
0.0,16.0,33.2
0.0,13.3,30.5
0.0,13.5,31.8
0.0,15.0,29.5
0.0,15.4,30.3
2.0,16.8,31.5
0.7,15.5,24.6
1.0,14.5,23.4
12.8,14.8,27.6
9.0,16.0,27.2
0.0,18.5,29.4
3.0,18.6,25.4
1.6,15.8,27.0
0.01,16.0,31.0
0.0,18.2,31.5
0.01,17.0,33.0
0.0,17.0,32.3
0.0,19.2,33.6
2.5,18.3,31.4
3.8,16.7,27.2
0.4,18.5,29.7
0.01,18.6,32.6
3.8,19.4,29.8
0.01,19.3,34.4
1.0,21.6,33.4
4.5,20.8,30.6
15.8,20.0,32.4
4.2,19.9,28.5
0.01,19.1,33.2
0.0,19.7,34.4
1.5,19.0,33.6
0.0,19.2,32.0
1.6,19.0,30.2
0.0,19.0,32.2
0.0,18.0,29.4
23.4,17.5,30.7
3.5,17.6,30.9
0.0,19.4,30.6
2.2,20.0,31.9
0.01,20.9,33.8
0.0,20.8,34.4
0.0,21.0,33.2
0.0,21.8,34.3
0.0,22.0,34.3
0.0,23.0,33.4
0.1,22.5,35.3
2.8,21.6,33.9
12.6,21.2,30.5
22.0,22.0,29.2
